"day","maxT","minT","meanT","heat_dd","cool_dd","total_rain_mm","total_snow_cm","total_precip_mm","snow_on_grnd_cm","dir_max_gust_deg","speed_max_gust_kmh","Year","Month"
"05","1.1","-4.4","-1.7","19.7","0.0","0.0","0.0","0.0","","","",1922,3
"06","3.3","-14.4","-5.6","23.6","0.0","0.0","0.0","0.0","","","",1922,3
"07","6.1","-7.2","-0.6","18.6","0.0","0.0","0.0","0.0","","","",1922,3
"08","6.7","-6.7","0.0","18.0","0.0","0.0","0.0","0.0","","","",1922,3
"09","9.4","-6.7","1.4","16.6","0.0","0.0","0.0","0.0","","","",1922,3
"10","8.9","1.1","5.0","13.0","0.0","0.0","0.3","0.3","","","",1922,3
"11","3.9","-6.1","-1.1","19.1","0.0","0.0","0.0","0.0","","","",1922,3
"12","5.6","-4.4","0.6","17.4","0.0","0.0","0.0","0.0","","","",1922,3
"13","6.7","-8.9","-1.1","19.1","0.0","0.0","0.0","0.0","","","",1922,3
"14","5.0","-11.7","-3.4","21.4","0.0","0.0","0.0","0.0","","","",1922,3
"15","9.4","-9.4","0.0","18.0","0.0","0.0","0.0","0.0","","","",1922,3
"16","2.8","-6.7","-2.0","20.0","0.0","0.0","0.0","0.0","","","",1922,3
"17","2.2","-8.9","-3.4","21.4","0.0","0.0","1.3","1.3","","","",1922,3
"18","4.4","-8.9","-2.3","20.3","0.0","0.0","0.0","0.0","","","",1922,3
"19","10.6","-7.2","1.7","16.3","0.0","0.0","0.0","0.0","","","",1922,3
"20","7.2","-10.6","-1.7","19.7","0.0","0.0","0.0","0.0","","","",1922,3
"21","5.0","-6.7","-0.9","18.9","0.0","0.0","0.0","0.0","","","",1922,3
"22","-1.1","-12.2","-6.7","24.7","0.0","0.0","5.1","5.1","","","",1922,3
"23","-3.9","-15.6","-9.8","27.8","0.0","0.0","2.5","2.5","","","",1922,3
"24","-7.2","-12.2","-9.7","27.7","0.0","0.0","2.5","2.5","","","",1922,3
"25","-7.8","-16.1","-12.0","30.0","0.0","0.0","1.3","1.3","","","",1922,3
"26","-7.8","-17.8","-12.8","30.8","0.0","0.0","0.0","0.0","","","",1922,3
"27","-6.7","-26.1","-16.4","34.4","0.0","0.0","0.0","0.0","","","",1922,3
"28","-8.9","-25.6","-17.3","35.3","0.0","0.0","0.0","0.0","","","",1922,3
"29","7.2","-17.8","-5.3","23.3","0.0","0.0","0.0","0.0","","","",1922,3
"30","8.9","-8.3","0.3","17.7","0.0","0.0","0.0","0.0","","","",1922,3
"31","8.9","-5.6","1.7","16.3","0.0","0.0","0.0","0.0","","","",1922,3
"01","8.9","-5.6","1.7","16.3","0.0","0.0","0.0","0.0","","","",1922,4
"02","12.8","-1.7","5.6","12.4","0.0","0.0","0.0","0.0","","","",1922,4
"03","16.1","-3.3","6.4","11.6","0.0","LegendTT","0.0","LegendTT","","","",1922,4
"04","7.8","0.0","3.9","14.1","0.0","0.0","LegendTT","LegendTT","","","",1922,4
"05","7.8","-6.7","0.6","17.4","0.0","0.0","0.5","0.5","","","",1922,4
"06","18.9","-3.9","7.5","10.5","0.0","0.0","0.0","0.0","","","",1922,4
"07","18.3","0.0","9.2","8.8","0.0","0.0","0.0","0.0","","","",1922,4
"08","7.2","-3.9","1.7","16.3","0.0","0.0","17.8","17.8","","","",1922,4
"09","9.4","-11.7","-1.2","19.2","0.0","0.0","0.0","0.0","","","",1922,4
"10","6.1","-10.0","-2.0","20.0","0.0","0.0","0.0","0.0","","","",1922,4
"11","6.7","-4.4","1.2","16.8","0.0","0.0","5.1","5.1","","","",1922,4
"12","2.2","-5.0","-1.4","19.4","0.0","0.0","7.6","7.6","","","",1922,4
"13","2.8","-12.2","-4.7","22.7","0.0","0.0","0.0","0.0","","","",1922,4
"14","1.7","-12.2","-5.3","23.3","0.0","0.0","2.5","2.5","","","",1922,4
"15","3.9","-5.6","-0.9","18.9","0.0","0.0","0.5","0.5","","","",1922,4
"16","2.2","-5.6","-1.7","19.7","0.0","0.0","0.3","0.3","","","",1922,4
"17","1.1","-7.2","-3.1","21.1","0.0","0.0","0.0","0.0","","","",1922,4
"18","0.0","-7.8","-3.9","21.9","0.0","0.0","0.0","0.0","","","",1922,4
"19","15.0","-7.2","3.9","14.1","0.0","0.0","0.0","0.0","","","",1922,4
"20","20.0","1.1","10.6","7.4","0.0","0.0","0.0","0.0","","","",1922,4
"21","22.8","1.1","12.0","6.0","0.0","0.0","0.0","0.0","","","",1922,4
"22","18.9","0.6","9.8","8.2","0.0","0.0","5.1","5.1","","","",1922,4
"23","10.0","-1.1","4.5","13.5","0.0","0.0","1.0","1.0","","","",1922,4
"24","8.9","0.0","4.5","13.5","0.0","0.3","0.3","0.5","","","",1922,4
"25","14.4","-3.9","5.3","12.7","0.0","0.0","0.0","0.0","","","",1922,4
"26","12.2","-3.3","4.5","13.5","0.0","0.0","0.0","0.0","","","",1922,4
"27","10.6","2.8","6.7","11.3","0.0","0.0","0.0","0.0","","","",1922,4
"28","15.0","-1.1","7.0","11.0","0.0","0.0","0.0","0.0","","","",1922,4
"29","16.1","2.2","9.2","8.8","0.0","0.0","0.0","0.0","","","",1922,4
"30","20.6","-1.7","9.5","8.5","0.0","0.0","0.0","0.0","","","",1922,4
"01","22.2","-1.7","10.3","7.7","0.0","0.0","0.0","0.0","","","",1922,5
"02","17.8","2.2","10.0","8.0","0.0","2.5","0.0","2.5","","","",1922,5
"03","17.2","-2.2","7.5","10.5","0.0","0.0","0.0","0.0","","","",1922,5
"04","17.8","0.0","8.9","9.1","0.0","0.0","0.0","0.0","","","",1922,5
"05","14.4","1.1","7.8","10.2","0.0","0.0","0.0","0.0","","","",1922,5
"06","13.3","-3.3","5.0","13.0","0.0","0.0","0.0","0.0","","","",1922,5
"07","16.7","-2.8","7.0","11.0","0.0","0.0","0.0","0.0","","","",1922,5
"08","16.7","-2.8","7.0","11.0","0.0","0.0","0.0","0.0","","","",1922,5
"09","16.7","-2.8","7.0","11.0","0.0","0.0","0.0","0.0","","","",1922,5
"10","16.7","0.0","8.4","9.6","0.0","0.0","0.0","0.0","","","",1922,5
"11","16.7","-2.2","7.3","10.7","0.0","0.0","0.0","0.0","","","",1922,5
"12","15.6","1.1","8.4","9.6","0.0","0.0","0.0","0.0","","","",1922,5
"13","17.8","1.1","9.5","8.5","0.0","0.0","0.0","0.0","","","",1922,5
"14","18.9","2.2","10.6","7.4","0.0","0.0","0.0","0.0","","","",1922,5
"15","27.8","0.6","14.2","3.8","0.0","0.0","0.0","0.0","","","",1922,5
"16","22.8","8.9","15.9","2.1","0.0","0.0","0.0","0.0","","","",1922,5
"17","20.0","6.7","13.4","4.6","0.0","5.1","0.0","5.1","","","",1922,5
"18","23.9","4.4","14.2","3.8","0.0","0.0","0.0","0.0","","","",1922,5
"19","20.6","4.4","12.5","5.5","0.0","0.0","0.0","0.0","","","",1922,5
"20","17.2","-1.1","8.1","9.9","0.0","0.0","0.0","0.0","","","",1922,5
"21","19.4","3.3","11.4","6.6","0.0","0.0","0.0","0.0","","","",1922,5
"22","16.7","5.0","10.9","7.1","0.0","0.0","0.0","0.0","","","",1922,5
"23","22.2","-0.6","10.8","7.2","0.0","0.0","0.0","0.0","","","",1922,5
"24","26.1","4.4","15.3","2.7","0.0","0.0","0.0","0.0","","","",1922,5
"25","27.2","7.2","17.2","0.8","0.0","0.0","0.0","0.0","","","",1922,5
"26","23.9","5.0","14.5","3.5","0.0","2.8","0.0","2.8","","","",1922,5
"27","19.4","-1.1","9.2","8.8","0.0","0.0","0.0","0.0","","","",1922,5
"28","18.9","4.4","11.7","6.3","0.0","0.0","0.0","0.0","","","",1922,5
"29","21.1","2.8","12.0","6.0","0.0","0.0","0.0","0.0","","","",1922,5
"30","23.3","1.7","12.5","5.5","0.0","0.0","0.0","0.0","","","",1922,5
"31","28.3","3.3","15.8","2.2","0.0","0.0","0.0","0.0","","","",1922,5
"01","28.3","10.0","19.2","0.0","1.2","0.0","0.0","0.0","","","",1922,6
"02","30.0","8.3","19.2","0.0","1.2","0.0","0.0","0.0","","","",1922,6
"03","32.2","7.2","19.7","0.0","1.7","0.0","0.0","0.0","","","",1922,6
"04","31.7","10.0","20.9","0.0","2.9","0.0","0.0","0.0","","","",1922,6
"05","27.8","5.0","16.4","1.6","0.0","1.3","0.0","1.3","","","",1922,6
"06","6.1","0.0","3.1","14.9","0.0","0.3","0.0","0.3","","","",1922,6
"07","18.3","1.1","9.7","8.3","0.0","1.8","0.0","1.8","","","",1922,6
"08","19.4","3.9","11.7","6.3","0.0","2.3","0.0","2.3","","","",1922,6
"09","21.7","2.2","12.0","6.0","0.0","0.0","0.0","0.0","","","",1922,6
"10","21.7","10.0","15.9","2.1","0.0","0.0","0.0","0.0","","","",1922,6
"11","29.4","5.6","17.5","0.5","0.0","0.0","0.0","0.0","","","",1922,6
"12","27.8","8.3","18.1","0.0","0.1","0.0","0.0","0.0","","","",1922,6
"13","28.9","8.3","18.6","0.0","0.6","0.0","0.0","0.0","","","",1922,6
"14","27.8","10.0","18.9","0.0","0.9","1.3","0.0","1.3","","","",1922,6
"15","22.8","10.6","16.7","1.3","0.0","2.3","0.0","2.3","","","",1922,6
"16","26.7","10.0","18.4","0.0","0.4","0.0","0.0","0.0","","","",1922,6
"17","25.0","8.3","16.7","1.3","0.0","0.0","0.0","0.0","","","",1922,6
"18","21.1","6.7","13.9","4.1","0.0","0.0","0.0","0.0","","","",1922,6
"19","25.6","5.0","15.3","2.7","0.0","0.0","0.0","0.0","","","",1922,6
"20","25.0","4.4","14.7","3.3","0.0","0.0","0.0","0.0","","","",1922,6
"21","28.3","5.6","17.0","1.0","0.0","1.8","0.0","1.8","","","",1922,6
"22","25.0","5.6","15.3","2.7","0.0","0.0","0.0","0.0","","","",1922,6
"23","23.3","7.2","15.3","2.7","0.0","3.3","0.0","3.3","","","",1922,6
"24","23.9","7.2","15.6","2.4","0.0","0.0","0.0","0.0","","","",1922,6
"25","27.2","8.3","17.8","0.2","0.0","0.0","0.0","0.0","","","",1922,6
"26","30.0","8.9","19.5","0.0","1.5","0.0","0.0","0.0","","","",1922,6
"27","26.7","14.4","20.6","0.0","2.6","0.0","0.0","0.0","","","",1922,6
"28","21.1","11.7","16.4","1.6","0.0","6.6","0.0","6.6","","","",1922,6
"29","19.4","7.2","13.3","4.7","0.0","27.4","0.0","27.4","","","",1922,6
"30","20.0","8.3","14.2","3.8","0.0","0.0","0.0","0.0","","","",1922,6
"01","23.3","4.4","13.9","4.1","0.0","0.0","0.0","0.0","","","",1922,7
"02","28.9","5.6","17.3","0.7","0.0","0.0","0.0","0.0","","","",1922,7
"03","32.8","6.1","19.5","0.0","1.5","0.0","0.0","0.0","","","",1922,7
"04","27.8","12.8","20.3","0.0","2.3","2.0","0.0","2.0","","","",1922,7
"05","24.4","11.7","18.1","0.0","0.1","1.3","0.0","1.3","","","",1922,7
"06","28.9","9.4","19.2","0.0","1.2","0.0","0.0","0.0","","","",1922,7
"07","26.1","10.0","18.1","0.0","0.1","25.7","0.0","25.7","","","",1922,7
"08","17.8","7.8","12.8","5.2","0.0","11.2","0.0","11.2","","","",1922,7
"09","15.6","7.2","11.4","6.6","0.0","1.5","0.0","1.5","","","",1922,7
"10","22.8","3.3","13.1","4.9","0.0","0.0","0.0","0.0","","","",1922,7
"11","23.3","5.6","14.5","3.5","0.0","0.0","0.0","0.0","","","",1922,7
"12","26.7","12.8","19.8","0.0","1.8","0.0","0.0","0.0","","","",1922,7
"13","30.6","8.9","19.8","0.0","1.8","0.0","0.0","0.0","","","",1922,7
"14","30.0","8.9","19.5","0.0","1.5","0.0","0.0","0.0","","","",1922,7
"15","15.6","8.9","12.3","5.7","0.0","2.8","0.0","2.8","","","",1922,7
"16","23.9","6.1","15.0","3.0","0.0","0.0","0.0","0.0","","","",1922,7
"17","28.3","5.0","16.7","1.3","0.0","0.0","0.0","0.0","","","",1922,7
"18","28.3","9.4","18.9","0.0","0.9","0.0","0.0","0.0","","","",1922,7
"19","30.0","10.0","20.0","0.0","2.0","0.0","0.0","0.0","","","",1922,7
"20","27.2","10.6","18.9","0.0","0.9","0.0","0.0","0.0","","","",1922,7
"21","26.7","4.4","15.6","2.4","0.0","0.0","0.0","0.0","","","",1922,7
"22","16.1","9.4","12.8","5.2","0.0","0.0","0.0","0.0","","","",1922,7
"23","23.3","5.6","14.5","3.5","0.0","1.5","0.0","1.5","","","",1922,7
"24","25.6","4.4","15.0","3.0","0.0","4.6","0.0","4.6","","","",1922,7
"25","20.6","9.4","15.0","3.0","0.0","0.0","0.0","0.0","","","",1922,7
"26","24.4","8.9","16.7","1.3","0.0","0.0","0.0","0.0","","","",1922,7
"27","28.9","4.4","16.7","1.3","0.0","0.0","0.0","0.0","","","",1922,7
"28","28.9","6.1","17.5","0.5","0.0","0.0","0.0","0.0","","","",1922,7
"29","26.7","11.7","19.2","0.0","1.2","0.0","0.0","0.0","","","",1922,7
"30","30.0","7.8","18.9","0.0","0.9","0.0","0.0","0.0","","","",1922,7
"31","32.2","7.8","20.0","0.0","2.0","0.0","0.0","0.0","","","",1922,7
"01","34.4","13.3","23.9","0.0","5.9","0.0","0.0","0.0","","","",1922,8
"02","35.0","11.7","23.4","0.0","5.4","0.0","0.0","0.0","","","",1922,8
"03","33.3","15.6","24.5","0.0","6.5","0.0","0.0","0.0","","","",1922,8
"04","29.4","12.2","20.8","0.0","2.8","0.0","0.0","0.0","","","",1922,8
"05","26.1","11.7","18.9","0.0","0.9","13.2","0.0","13.2","","","",1922,8
"06","26.7","7.8","17.3","0.7","0.0","0.0","0.0","0.0","","","",1922,8
"07","22.8","10.0","16.4","1.6","0.0","5.3","0.0","5.3","","","",1922,8
"08","23.9","7.2","15.6","2.4","0.0","0.0","0.0","0.0","","","",1922,8
"09","30.0","7.8","18.9","0.0","0.9","0.0","0.0","0.0","","","",1922,8
"10","28.3","16.1","22.2","0.0","4.2","0.0","0.0","0.0","","","",1922,8
"11","26.7","5.6","16.2","1.8","0.0","0.0","0.0","0.0","","","",1922,8
"12","22.2","11.1","16.7","1.3","0.0","1.3","0.0","1.3","","","",1922,8
"13","16.1","7.2","11.7","6.3","0.0","8.9","0.0","8.9","","","",1922,8
"14","25.6","5.6","15.6","2.4","0.0","0.0","0.0","0.0","","","",1922,8
"15","25.0","5.6","15.3","2.7","0.0","0.0","0.0","0.0","","","",1922,8
"16","21.7","7.8","14.8","3.2","0.0","0.0","0.0","0.0","","","",1922,8
"17","27.8","6.1","17.0","1.0","0.0","0.0","0.0","0.0","","","",1922,8
"18","30.0","6.7","18.4","0.0","0.4","0.0","0.0","0.0","","","",1922,8
"19","28.3","14.4","21.4","0.0","3.4","6.4","0.0","6.4","","","",1922,8
"20","25.6","7.2","16.4","1.6","0.0","0.0","0.0","0.0","","","",1922,8
"21","25.6","4.4","15.0","3.0","0.0","0.0","0.0","0.0","","","",1922,8
"22","25.6","3.3","14.5","3.5","0.0","0.0","0.0","0.0","","","",1922,8
"23","22.8","9.4","16.1","1.9","0.0","0.0","0.0","0.0","","","",1922,8
"24","22.8","6.1","14.5","3.5","0.0","1.0","0.0","1.0","","","",1922,8
"25","23.3","4.4","13.9","4.1","0.0","0.0","0.0","0.0","","","",1922,8
"26","31.7","4.4","18.1","0.0","0.1","0.0","0.0","0.0","","","",1922,8
"27","22.2","7.2","14.7","3.3","0.0","0.0","0.0","0.0","","","",1922,8
"28","23.3","6.1","14.7","3.3","0.0","0.0","0.0","0.0","","","",1922,8
"29","30.6","3.9","17.3","0.7","0.0","0.0","0.0","0.0","","","",1922,8
"30","31.1","7.8","19.5","0.0","1.5","0.0","0.0","0.0","","","",1922,8
"31","25.6","8.9","17.3","0.7","0.0","0.0","0.0","0.0","","","",1922,8
"01","23.3","7.2","15.3","2.7","0.0","0.0","0.0","0.0","","","",1922,9
"02","22.2","7.2","14.7","3.3","0.0","0.0","0.0","0.0","","","",1922,9
"03","28.3","10.0","19.2","0.0","1.2","0.0","0.0","0.0","","","",1922,9
"04","27.8","6.1","17.0","1.0","0.0","0.0","0.0","0.0","","","",1922,9
"05","23.3","4.4","13.9","4.1","0.0","0.0","0.0","0.0","","","",1922,9
"06","20.6","-1.1","9.8","8.2","0.0","0.0","0.0","0.0","","","",1922,9
"07","15.0","3.9","9.5","8.5","0.0","0.0","0.0","0.0","","","",1922,9
"08","15.6","2.2","8.9","9.1","0.0","0.0","0.0","0.0","","","",1922,9
"09","17.8","0.0","8.9","9.1","0.0","0.0","0.0","0.0","","","",1922,9
"10","25.6","3.3","14.5","3.5","0.0","0.0","0.0","0.0","","","",1922,9
"11","18.9","8.3","13.6","4.4","0.0","16.0","0.0","16.0","","","",1922,9
"12","13.3","7.8","10.6","7.4","0.0","23.1","0.0","23.1","","","",1922,9
"13","17.2","8.3","12.8","5.2","0.0","0.3","0.0","0.3","","","",1922,9
"14","11.7","6.1","8.9","9.1","0.0","0.3","0.0","0.3","","","",1922,9
"15","19.4","7.2","13.3","4.7","0.0","0.0","0.0","0.0","","","",1922,9
"16","17.2","6.7","12.0","6.0","0.0","0.0","0.0","0.0","","","",1922,9
"17","22.2","3.9","13.1","4.9","0.0","0.0","0.0","0.0","","","",1922,9
"18","26.1","2.2","14.2","3.8","0.0","0.0","0.0","0.0","","","",1922,9
"19","28.9","7.2","18.1","0.0","0.1","0.0","0.0","0.0","","","",1922,9
"20","29.4","5.0","17.2","0.8","0.0","0.0","0.0","0.0","","","",1922,9
"21","25.6","1.7","13.7","4.3","0.0","0.0","0.0","0.0","","","",1922,9
"22","19.4","3.3","11.4","6.6","0.0","0.0","0.0","0.0","","","",1922,9
"23","22.2","1.7","12.0","6.0","0.0","0.0","0.0","0.0","","","",1922,9
"24","31.1","1.1","16.1","1.9","0.0","0.0","0.0","0.0","","","",1922,9
"25","31.1","5.0","18.1","0.0","0.1","0.0","0.0","0.0","","","",1922,9
"26","28.9","4.4","16.7","1.3","0.0","0.0","0.0","0.0","","","",1922,9
"27","22.8","1.7","12.3","5.7","0.0","0.0","0.0","0.0","","","",1922,9
"28","16.7","-1.1","7.8","10.2","0.0","0.0","0.0","0.0","","","",1922,9
"29","17.8","-1.7","8.1","9.9","0.0","0.0","0.0","0.0","","","",1922,9
"30","26.1","5.6","15.9","2.1","0.0","0.0","0.0","0.0","","","",1922,9
"01","20.0","-1.1","9.5","8.5","0.0","0.0","0.0","0.0","","","",1922,10
"02","15.6","-2.2","6.7","11.3","0.0","0.0","0.0","0.0","","","",1922,10
"03","12.2","-1.1","5.6","12.4","0.0","0.0","0.0","0.0","","","",1922,10
"04","5.0","0.0","2.5","15.5","0.0","0.0","6.1","6.1","","","",1922,10
"05","10.0","0.0","5.0","13.0","0.0","0.0","LegendTT","LegendTT","","","",1922,10
"06","16.7","-1.1","7.8","10.2","0.0","0.0","0.0","0.0","","","",1922,10
"07","22.8","-3.9","9.5","8.5","0.0","0.0","0.0","0.0","","","",1922,10
"08","20.0","7.2","13.6","4.4","0.0","0.0","0.0","0.0","","","",1922,10
"09","21.1","2.8","12.0","6.0","0.0","0.0","0.0","0.0","","","",1922,10
"10","13.9","3.3","8.6","9.4","0.0","0.0","0.0","0.0","","","",1922,10
"11","13.9","-6.1","3.9","14.1","0.0","0.0","0.0","0.0","","","",1922,10
"12","15.6","-1.7","7.0","11.0","0.0","0.0","0.0","0.0","","","",1922,10
"13","12.8","-3.3","4.8","13.2","0.0","0.0","0.0","0.0","","","",1922,10
"14","12.2","2.2","7.2","10.8","0.0","0.0","0.0","0.0","","","",1922,10
"15","12.8","2.2","7.5","10.5","0.0","0.0","LegendTT","LegendTT","","","",1922,10
"16","16.1","-7.8","4.2","13.8","0.0","0.0","0.0","0.0","","","",1922,10
"17","21.7","0.0","10.9","7.1","0.0","0.0","0.0","0.0","","","",1922,10
"18","21.1","2.8","12.0","6.0","0.0","0.0","0.0","0.0","","","",1922,10
"19","19.4","0.0","9.7","8.3","0.0","0.0","0.0","0.0","","","",1922,10
"20","13.9","1.7","7.8","10.2","0.0","0.0","0.0","0.0","","","",1922,10
"21","14.4","0.6","7.5","10.5","0.0","0.0","0.0","0.0","","","",1922,10
"22","20.0","-3.3","8.4","9.6","0.0","0.0","0.0","0.0","","","",1922,10
"23","19.4","5.0","12.2","5.8","0.0","0.0","0.0","0.0","","","",1922,10
"24","10.0","1.7","5.9","12.1","0.0","0.0","0.0","0.0","","","",1922,10
"25","18.9","-2.8","8.1","9.9","0.0","0.0","0.0","0.0","","","",1922,10
"26","16.1","-2.2","7.0","11.0","0.0","0.0","0.0","0.0","","","",1922,10
"27","7.8","-2.2","2.8","15.2","0.0","0.0","0.0","0.0","","","",1922,10
"28","6.7","-0.6","3.1","14.9","0.0","0.0","LegendTT","LegendTT","","","",1922,10
"29","7.2","-8.9","-0.9","18.9","0.0","0.0","0.0","0.0","","","",1922,10
"30","16.1","-9.4","3.4","14.6","0.0","0.0","0.0","0.0","","","",1922,10
"31","11.1","-1.1","5.0","13.0","0.0","0.0","0.0","0.0","","","",1922,10
"01","7.8","-8.9","-0.6","18.6","0.0","0.0","0.0","0.0","","","",1922,11
"02","5.6","-12.8","-3.6","21.6","0.0","0.0","0.0","0.0","","","",1922,11
"03","10.6","-14.4","-1.9","19.9","0.0","0.0","0.0","0.0","","","",1922,11
"04","8.9","-6.1","1.4","16.6","0.0","0.0","0.0","0.0","","","",1922,11
"05","9.4","-10.0","-0.3","18.3","0.0","0.0","0.0","0.0","","","",1922,11
"06","8.9","-6.7","1.1","16.9","0.0","0.0","0.0","0.0","","","",1922,11
"07","5.0","-13.9","-4.5","22.5","0.0","0.0","0.0","0.0","","","",1922,11
"08","5.6","-7.8","-1.1","19.1","0.0","0.0","0.0","0.0","","","",1922,11
"09","10.0","-9.4","0.3","17.7","0.0","0.0","0.0","0.0","","","",1922,11
"10","3.9","-7.2","-1.7","19.7","0.0","0.0","0.0","0.0","","","",1922,11
"11","1.7","-15.0","-6.7","24.7","0.0","0.0","0.0","0.0","","","",1922,11
"12","5.0","-16.7","-5.9","23.9","0.0","0.0","0.0","0.0","","","",1922,11
"13","4.4","-10.0","-2.8","20.8","0.0","0.0","0.0","0.0","","","",1922,11
"14","16.1","-7.2","4.5","13.5","0.0","0.0","0.0","0.0","","","",1922,11
"15","15.6","-7.2","4.2","13.8","0.0","0.0","0.0","0.0","","","",1922,11
"16","12.8","1.1","7.0","11.0","0.0","0.0","0.0","0.0","","","",1922,11
"17","12.2","-7.2","2.5","15.5","0.0","0.0","0.0","0.0","","","",1922,11
"18","-2.8","-15.0","-8.9","26.9","0.0","0.3","0.0","0.3","","","",1922,11
"19","4.4","-16.7","-6.2","24.2","0.0","0.0","0.0","0.0","","","",1922,11
"20","6.7","-11.1","-2.2","20.2","0.0","0.0","0.0","0.0","","","",1922,11
"21","17.2","-4.4","6.4","11.6","0.0","0.0","0.0","0.0","","","",1922,11
"22","16.7","0.0","8.4","9.6","0.0","0.0","0.0","0.0","","","",1922,11
"23","12.8","-12.8","0.0","18.0","0.0","0.0","0.0","0.0","","","",1922,11
"24","13.9","-7.8","3.1","14.9","0.0","0.0","0.0","0.0","","","",1922,11
"25","16.1","-3.9","6.1","11.9","0.0","0.0","0.0","0.0","","","",1922,11
"26","18.3","3.9","11.1","6.9","0.0","0.0","0.0","0.0","","","",1922,11
"27","18.3","-1.1","8.6","9.4","0.0","0.0","0.0","0.0","","","",1922,11
"28","8.3","-11.1","-1.4","19.4","0.0","0.0","2.0","2.0","","","",1922,11
"29","-7.2","-15.6","-11.4","29.4","0.0","0.0","2.5","2.5","","","",1922,11
"30","-1.7","-19.4","-10.6","28.6","0.0","0.0","0.0","0.0","","","",1922,11
"01","1.7","-17.8","-8.1","26.1","0.0","0.0","0.0","0.0","","","",1922,12
"02","1.7","-16.1","-7.2","25.2","0.0","0.0","0.0","0.0","","","",1922,12
"03","2.8","-15.0","-6.1","24.1","0.0","0.0","2.5","2.5","","","",1922,12
"04","-11.7","-24.4","-18.1","36.1","0.0","0.0","0.0","0.0","","","",1922,12
"05","-13.3","-27.8","-20.6","38.6","0.0","0.0","0.0","0.0","","","",1922,12
"06","-13.3","-28.9","-21.1","39.1","0.0","0.0","0.0","0.0","","","",1922,12
"07","-21.1","-27.8","-24.5","42.5","0.0","0.0","LegendTT","LegendTT","","","",1922,12
"08","-12.2","-26.1","-19.2","37.2","0.0","0.0","LegendTT","LegendTT","","","",1922,12
"09","-11.7","-30.0","-20.9","38.9","0.0","0.0","0.0","0.0","","","",1922,12
"10","-14.4","-24.4","-19.4","37.4","0.0","0.0","LegendTT","LegendTT","","","",1922,12
"11","-23.9","-34.4","-29.2","47.2","0.0","0.0","2.5","2.5","","","",1922,12
"12","-17.8","-31.7","-24.8","42.8","0.0","0.0","0.0","0.0","","","",1922,12
"13","-17.2","-30.0","-23.6","41.6","0.0","0.0","0.0","0.0","","","",1922,12
"14","-13.9","-30.6","-22.3","40.3","0.0","0.0","0.0","0.0","","","",1922,12
"15","-10.6","-29.4","-20.0","38.0","0.0","0.0","0.5","0.5","","","",1922,12
"16","-17.8","-32.2","-25.0","43.0","0.0","0.0","0.5","0.5","","","",1922,12
"17","-21.7","-33.3","-27.5","45.5","0.0","0.0","0.0","0.0","","","",1922,12
"18","-8.3","-26.7","-17.5","35.5","0.0","0.0","0.0","0.0","","","",1922,12
"19","5.6","-13.3","-3.9","21.9","0.0","0.0","0.0","0.0","","","",1922,12
"20","10.0","-3.3","3.4","14.6","0.0","0.0","0.0","0.0","","","",1922,12
"21","10.6","-3.9","3.4","14.6","0.0","0.0","0.0","0.0","","","",1922,12
"22","7.2","-2.2","2.5","15.5","0.0","0.0","0.0","0.0","","","",1922,12
"23","10.6","-3.9","3.4","14.6","0.0","0.0","0.0","0.0","","","",1922,12
"24","9.4","-4.4","2.5","15.5","0.0","0.0","0.0","0.0","","","",1922,12
"25","5.6","-12.8","-3.6","21.6","0.0","0.0","0.0","0.0","","","",1922,12
"26","4.4","-7.8","-1.7","19.7","0.0","0.0","0.0","0.0","","","",1922,12
"27","12.2","-5.6","3.3","14.7","0.0","0.0","0.0","0.0","","","",1922,12
"28","10.6","-6.1","2.3","15.7","0.0","0.0","0.0","0.0","","","",1922,12
"29","0.0","-11.1","-5.6","23.6","0.0","0.0","LegendTT","LegendTT","","","",1922,12
"30","-3.3","-15.0","-9.2","27.2","0.0","0.0","0.5","0.5","","","",1922,12
"31","-4.4","-12.2","-8.3","26.3","0.0","0.0","0.8","0.8","","","",1922,12
"01","-8.3","-11.7","-10.0","28.0","0.0","0.0","0.3","0.3","","","",1923,1
"02","3.3","-15.0","-5.9","23.9","0.0","0.0","0.0","0.0","","","",1923,1
"03","-6.1","-13.3","-9.7","27.7","0.0","0.0","0.0","0.0","","","",1923,1
